209399003412.29755, 0,
154921215497.19693, 0,
156623647610.9081, 0,
187267406336.38107, 0,
202589287219.8955, 0,
97038566980.25305, 0,
134492049566.41357, 0,
217911170784.26773, 0,
148111500501.46457, 1,
98741000939.85838, 1,
98741001302.51004, 0,
68097242477.13582, 0,
108955588276.85638, 0,
182160125293.42163, 0,
110658020862.24583, 0,
76609399342.80438, 1,
267281684447.06686, 1,
304735175156.9134, 0,
156623668153.20737, 0,
223018486166.75348, 0,
95336147731.51624, 0,
136194497374.45433, 0,
117467754644.4216, 0,
180457711218.3252, 0,
202589319399.22278, 1,
304735199617.20245, 0,
268984148724.7154, 0,
187267448370.64435, 1,
100443450393.41965, 0,
153218823469.83817, 0,
183862589743.99823, 0,
151516394864.7826, 0,
151516396050.3568, 0,
76609414177.23018, 0,
62989962916.29791, 0,
277496325745.4134, 0,
238340407176.23758, 0,
83419143418.83667, 0,
108955616273.23904, 0,
156623699292.78845, 0,
45965651126.545975, 0,
158326132264.37964, 0,
54477809232.016014, 1,
165135859943.13855, 0,
115765345907.42863, 0,
124277504330.76282, 0,
141301820814.9893, 0,
160028569283.12274, 0,
76609421922.36635, 1,
114062917475.64409, 0,
175350456358.40482, 0,
127682372090.46445, 0,
216208818571.563, 0,
364320378762.17584, 0,
114062924934.78418, 0,
187267489940.35608, 0,
229828285801.17957, 0,
214506402979.79758, 0,
265579360150.40973, 0,
141301841264.40128, 0,
175350479084.33063, 0,
98741047231.12958, 0,
163433458422.91162, 0,
190672369986.35803, 0,
183862644553.90912, 0,
154921303872.15637, 0,
202589399281.30438, 0,
115765372125.01184, 0,
114062940751.74397, 0,
183862652031.45413, 0,
187267517965.68484, 0,
95336191739.25595, 0,
313247491035.26117, 0,
102145922956.37271, 0,
103848355455.88484, 1,
100443491778.50415, 0,
204291849186.45203, 1,
129384839193.38966, 0,
170243210707.7635, 0,
90228902322.69264, 1,
180457805738.62714, 0,
160028621740.6888, 0,
171945648278.0683, 0,
195779700596.1649, 0,
173648084193.1414, 0,
299628071447.67413, 0,
195779709790.08484, 1,
274091597906.8806, 0,
274091603719.84592, 0,
98741076133.6394, 0,
200887018389.96265, 0,
73204592081.76848, 0,
122575131378.448, 0,
154921347615.51303, 0,
151516484031.79883, 0,
292818377637.1695, 0,
110658109680.49751, 0,
197482166458.43353, 0,
197482168833.65652, 0,
268984337357.58737, 0,
